"ClusterID","control_1","control_2","control_3","control_4","control_5","control_6","control_7","treatment_1","treatment_2","treatment_3","treatment_4","treatment_5","treatment_6","treatment_7","ClusterID2","ID","treatment_C.I.","control_C.I.","Log2foldchange","p.adj","p.val","significant","treatment_vs_control_significant","cluster_representative"
1465,20.9054560517998,21.9210029900392,20.6317836534577,21.1273514304837,20.7653063353223,20.0688333728727,22.084596261541,22.0313067830408,22.726971888865,21.613298025359,17.6204203131901,22.3307216122495,22.7073764059478,20.3539296842514,1465,1465,-1.17642162790239,1.71347723287015,0.268527802483881,0.968319536333765,0.702346899760257,"False","False","WP_004075098.1"
1467,13.1982915550922,16.711707298779,19.3745258619147,20.0636373359621,22.2429533928999,14.4260026133294,17.8916887859486,21.2196512653967,21.1736771363034,23.6225091195544,22.0752156945553,22.0203228082598,19.776121341897,23.1461923240643,1467,1467,1.90927545100652,6.41211964788064,4.16069754944358,0.730498252063435,0.000988789633466944,"False","False","Reverse_sp|B8E1A9|CH60_DICTD"
1469,22.7193733615979,24.7328445819197,23.1337544693456,22.8327747268721,21.2779791871077,23.0369075539248,22.339408028955,21.4037568530035,20.4793904996603,22.5917939621919,23.5818166062982,23.4992882590853,22.0540726602052,25.1116364067571,1469,1469,-1.58240296404544,1.19632106046789,-0.193040951788774,0.969538469427901,0.774914806386995,"False","False","SRS055982.27277-T1-C"
1475,30.8571728751456,30.1591443248795,31.1019566604032,30.9560596613023,30.4953257158388,30.224621568943,31.6700784671357,30.7768728283882,31.6699507029702,31.4368540012628,31.1948805451467,32.2387391789093,32.9496247263859,30.2503142752409,1475,1475,-0.303712623898874,1.74739176237201,0.721839569236568,0.946750695552004,0.157583698755583,"False","False","WP_025681847.1"
1478,26.1579495860756,23.522501794574,24.3959097099597,27.05361281908,27.3142962068605,23.9342693797089,26.5393834140614,29.0536564050144,28.6197107824492,29.6751822722747,28.5616690639187,26.3843890122486,27.8450543695609,24.8444095355486,1478,1478,0.674934446790203,3.91539370483692,2.29516407581356,0.861008132864546,0.00783390373622901,"False","False","SRS015065.77804-T1-C"
1480,20.8154098782455,21.3354110733963,21.0310610575572,22.2931957398104,20.3795698015316,22.0580799403858,21.1321608050934,21.2396445589814,21.2469371328244,22.1741951580755,22.2068659150884,19.2515679349587,19.5436945601511,22.7059478749124,1480,1480,-1.31505159689847,1.12189869374752,-0.0965764515754728,0.970969392791821,0.870331440949084,"False","False","SRS014613.55593-T1-C"
1482,21.8459551366988,20.4649066501569,21.3665698146606,23.2323125926236,23.5360181949099,23.0243610531973,22.082405060822,24.969217911193,23.4964017918881,25.131524439667,24.9610712815626,21.2528224795866,22.3581663803783,23.2319718713536,1482,1482,0.0184860686604231,2.79541326064244,1.40694966465143,0.921741583261739,0.0472986674680699,"False","False","WP_025033297.1"
1484,26.0921963054849,25.7163686774191,26.1473110880193,26.9674881022827,27.3498565773876,26.7120883767794,26.7582658562614,24.8222729395415,26.1028616787929,26.5248408203528,24.6506748887387,26.6422995264065,26.4394809983863,25.8416436911271,1484,1484,-1.68051456174092,0.332085864515579,-0.674214348612672,0.948776970520803,0.177533484853394,"False","False","sp|Q148H7|K2C79_BOVIN"
1486,24.6349908596992,27.8521944241057,26.2873048028999,22.3473010097052,25.0845886792337,25.2323364562034,27.6253416050961,23.0319412680818,22.3062508633749,24.3051605471658,25.6197227375539,26.825446237882,24.667462961578,25.1549311086937,1486,1486,-2.71393660525816,0.670181715940169,-1.02187744465899,0.952418663294268,0.222235534563333,"False","False","WP_023274870.1"
149,23.5089447040385,19.7634522945239,23.6676527683107,20.8543920843133,19.4028642603018,19.5535355528885,19.6549698564512,21.3352862114466,21.3229904188681,20.6999256894999,23.9927676598716,22.2076676574052,21.1236067762109,20.909939215859,149,149,-0.825802419266992,2.30762302164795,0.740910301190478,0.958576482737925,0.335660775226833,"False","False","WP_026707454.1"
1490,26.2862125851488,24.1256679959023,23.1712227719241,24.7184406896066,22.6691649161277,25.8453447766149,25.3798084310577,25.193973086258,23.7262317781822,21.7590063469665,24.7075921538676,25.2140753179789,24.0679810523592,24.7119653429659,1490,1490,-1.77054249264193,0.966246181840829,-0.40214815540055,0.96515390490554,0.546737930524875,"False","False","sp|Q5ZLC5|ATPB_CHICK"
1492,17.2794564232308,21.2991146489877,20.8167508734401,21.3573039255817,21.163160107844,19.75727605717,18.7596671652144,23.3483169916945,22.2348095390188,23.7002288784644,23.9357783369022,22.4819393278383,22.8758059605178,21.6908462918547,1492,1492,1.4934831513555,4.17365859859367,2.83357087497459,0.601687926759447,0.000269979297512355,"False","False","sp|Q28034|GLU2B_BOVIN"
1498,21.6834834102925,23.3423381309021,22.324938088767,21.6566627125124,21.4476775388985,22.9604711294199,22.2424716965178,21.6662929279931,21.2272962951031,22.4221286881508,21.3627801886651,22.9093897454203,20.179627286119,22.8107353805104,1498,1498,-1.53184930922827,0.651908681985847,-0.43997031362121,0.961370282809343,0.410516414824663,"False","False","Reverse_WP_016291885.1"
1499,23.7496810323719,26.3035560299008,21.6231339997414,23.4765698357527,22.1055610405518,23.6743197645972,24.7979134008638,23.7200971616837,23.8759697769811,23.6388537009865,26.0955242302672,24.915415146123,19.6331353687566,20.9641257822045,1499,1499,-2.26567104540227,1.44063849203743,-0.412516276682421,0.967300988922305,0.647395433155138,"False","False","sp|Q8WN55|PTBP1_BOVIN"
1501,20.3604420407488,20.7419055494315,20.7519215638864,22.6125322067579,23.7764390567275,21.4866465037971,21.0894866887318,21.5088765382629,21.7213695885597,21.9178593508376,22.2728749232624,22.8303612352829,22.1868949599935,22.6821069036007,1501,1501,-0.522057707382347,1.75090624730197,0.614424269959812,0.955556439715458,0.272749413682253,"False","False","sp|Q9D733|GP2_MOUSE"
1503,28.348059672691,28.0401625978705,29.6616103671437,28.4923954505848,26.5278091879599,27.9101254740399,28.8314485866059,26.6872975183862,27.4753165079721,26.7454444367012,27.0019447046537,29.105382898778,25.8389821672994,24.2075004783152,1503,1503,-2.88591853545106,-0.185436500203221,-1.53567751782714,0.907345679494354,0.0278162865850097,"False","False","sp|Q8VH51|RBM39_MOUSE"
1505,22.3860561352152,20.8960559231579,22.4089985195304,21.3675891178377,21.261708727947,20.9832664153433,21.9241107909764,24.0046532176022,22.8229513966861,24.7581130907871,24.5139109220448,21.2322833116183,21.3822419420967,24.8640684180956,1505,1505,0.457273296486834,3.07142289463399,1.76434809556041,0.874189683589894,0.0106825628947898,"False","False","WP_090546489.1"
1507,23.2099637570293,22.178141135712,23.6995939506482,22.9655734653088,21.9812704246182,22.7688207663224,22.1964328346612,23.8568770372832,21.769647398,23.5331202148368,22.4441570325939,23.4223815244422,20.6840457201659,21.4593355553112,1507,1507,-1.41477666530577,0.891853279115263,-0.261461693095253,0.967183725186934,0.641382692766682,"False","False","WP_063230509.1"
1508,25.8301018786582,23.0774383710358,27.0289629770683,25.3097073325803,24.2383284180118,24.0416605718803,25.1462892183661,24.8268059382569,25.2343650272659,21.9257970803567,24.5866794706487,22.9367444997294,26.3001681984224,23.820772141027,1508,1508,-2.1613018861014,0.720971482703173,-0.720165201699114,0.957420147645032,0.309637955788106,"False","False","WP_077058656.1"
1509,24.14755485112,20.405849886107,22.4638670740129,21.8190642060254,21.705765676615,21.7903071286503,22.0542446008771,23.3592102727267,22.267032387931,21.377805210194,23.5119545632902,20.9884322862484,21.8477382979079,26.1232327151672,1509,1509,-0.774276125325065,2.22820535677008,0.726964615722508,0.958093713508767,0.324479786819894,"False","False","SRS017701.24084-T1-C"
1510,25.7751087867735,25.2919812041387,25.882194215601,25.2549950623678,23.5034976165362,25.7312795092752,24.3253515065633,24.3943105200153,25.2999072581245,24.9968510031282,23.4829409870456,23.4473366462582,25.0660489818938,25.915299178589,1510,1510,-1.57293463589661,0.669587971267689,-0.45167333231446,0.961374879218447,0.410655425223607,"False","False","WP_095504262.1"
1518,22.7797179526721,21.635080839115,23.7945304921066,24.7201884071914,25.6750637990082,24.458236939135,23.7101173797365,26.6334295989009,26.2093193058964,26.677039083342,25.6812016501749,22.1936183003981,22.998242815472,26.2002653220925,1518,1518,-0.199190219772887,3.00495601043345,1.40288289533028,0.93449675266189,0.0827186597309697,"False","False","sp|Q9ULV4-3|COR1C_HUMAN"
1519,25.3720015162583,25.5702594756813,22.9723261902115,23.8278858589185,25.4577049118158,25.3160995396922,25.6351059216073,25.2074951163489,26.0266472462482,25.1856039209105,25.2766857894334,22.3084751341528,25.9861916401637,23.3287028636732,1519,1519,-1.45557735391017,1.21798258155184,-0.118797386179168,0.970747650125244,0.854790340050691,"False","False","WP_072317728.1"
1528,22.980485828091,24.2559470194217,25.5105469710762,24.47328925444,20.2224211175848,23.4043837044364,25.3099475348317,22.8538549180659,23.3475587892842,21.7977913271086,21.646333693381,23.6675573808266,23.5158805083726,25.6126726091519,1528,1528,-2.1178380513228,1.05630313598251,-0.530767457670144,0.963822178026976,0.493421465992945,"False","False","WP_090141421.1"
1532,22.5641813616312,20.5423848360061,18.978498203607,21.6816454885982,22.5657082816647,20.6327636179974,21.2129172665895,23.6855624994197,23.0065726289078,23.3662392265819,23.0624042444879,16.6755987397622,21.7026753470519,22.1745514758979,1532,1532,-1.07000087837977,2.64014519438415,0.785072158002187,0.960593150331217,0.38781130797278,"False","False","SRS014979.78253-T1-C"
1539,26.0364004414753,25.253853578879,25.905599047092,27.2440877381252,26.8360946709572,26.4256112486222,26.4954342950275,27.8704586043565,26.890270053017,27.7189857988989,27.4842672427441,25.2507935525971,26.3181496627883,24.6719888851561,1539,1539,-0.889566415821712,1.4632329242159,0.286833254197091,0.966686325186855,0.616568325583234,"False","False","WP_054327256.1"
1544,21.8072362000058,23.3601884288892,20.3222703685509,23.2745580204724,22.8938195834055,21.200283210183,24.6249106088434,24.4889450824064,24.1251865747303,23.0349168122772,26.0088116537243,25.9858479289072,26.0720572257089,26.2301103942905,1544,1544,1.21148070040167,4.06355051436821,2.63751560738494,0.729875624855525,0.000981527870828193,"False","False","sp|P00390|GSHR_HUMAN"
1548,21.8610793313418,26.2426082710158,23.7168567129248,20.3421039741812,23.9240476164699,26.4553317986617,24.5184297292758,23.3744810220215,21.3467907217507,20.9329154176121,24.4191944093231,25.6480841463315,24.6629324623756,23.513905140763,1548,1548,-2.34502651213701,1.44155390822463,-0.451736301956192,0.96683952116788,0.624093455996018,"False","False","WP_089973574.1"
1553,22.1736292579214,19.9621772683422,20.5155150550573,22.6602834306711,23.0737722048051,20.26352023234,21.7404325852421,22.8830659131269,22.4457150741444,20.9077466775779,23.3217206000967,22.5877894171657,21.9887723925497,24.6556588968885,1553,1553,-0.109808083283514,2.51013349390365,1.20016270531007,0.931050157304338,0.0704270679691898,"False","False","SRS018817.55616-T1-C"
1557,23.1269305000259,22.5450144123381,23.7260396469469,23.4553983399924,21.2922716357288,22.1498240106566,22.1957788933727,23.0857017975849,24.3518367138948,22.801822209444,22.9723535388535,24.8268536416393,22.3147505634945,22.5833070782246,1557,1557,-0.480603336601015,1.75070850919359,0.63505258629629,0.954179342298409,0.248970156762418,"False","False","WP_069979737.1"
1560,24.8571324085664,25.1793840417576,24.9110172248728,26.6397514452423,26.0800899340952,25.3714744673428,26.0552123786717,23.6969545831349,25.4729858340025,24.5768876024767,24.3814882952489,26.0565524892982,26.4572860100296,24.9259818400119,1560,1560,-1.58510713911083,0.577699925869059,-0.503703606620885,0.958875305571462,0.342819816896276,"False","False","WP_026658312.1"
1562,22.564791905016,23.0094454285053,21.9341076410073,23.1508811584464,22.8773594067474,22.0137980160606,22.485633289853,23.1449136734031,22.7964171366024,23.7432352341217,21.1065814698381,23.4556041534085,21.5153365050308,20.0877140354506,1562,1562,-1.50837970464733,0.883746950995609,-0.312316376825859,0.966170205107761,0.591964910279649,"False","False","WP_086950795.1"
1563,22.415244293595,20.9705651439016,23.7731119345342,24.4946617647833,23.9103243246262,23.0347482607418,24.0337148646439,25.9193759898811,24.7814911398069,24.9829657744166,25.7194164488846,25.2921103974082,25.4166396059273,23.4187549262834,1563,1563,0.639025700186985,3.04622678432221,1.8426262422546,0.834637642642576,0.00456675349586945,"False","False","COLAER_02215"
1565,22.7323454920421,23.4137845346842,19.3299605342234,23.4339583697192,22.2532637944388,22.4305219731601,22.8041058060748,22.7034759042771,25.0333166677039,23.9289120169281,23.4633988955088,24.4010281844478,24.1276973109484,23.8780135753785,1565,1565,0.335421531047352,2.8468361977669,1.59112886440712,0.888564896954407,0.0156003518913251,"False","False","WP_008042298.1"
157,23.2704670059105,21.1178821223022,20.3733250515178,21.4406010497082,22.1177692738614,21.5791773448302,21.4267894063579,25.1160583884761,23.4085908371708,25.4884934927013,24.2850019641262,24.187173988482,22.0762300747843,26.6636142369053,157,157,1.51266550442557,4.1728064179052,2.84273596116538,0.588981231779715,0.000241632983039761,"False","False","sp|Q9Z2Q1|SC31A_RAT"
1570,24.065818181953,26.2720269584316,25.3103848950457,25.49853060291,25.3941174000372,25.8427383380517,26.0688209316144,26.5439384233697,24.9821398313784,25.846452856374,25.9951862668991,24.8605439866612,25.6660361215905,25.6688883377128,1570,1570,-0.823520019882305,1.14087673872287,0.158678359420282,0.968961605790652,0.739611906049749,"False","False","sp|P04347|GLYG5_SOYBN"
1571,27.3967995605842,28.1136598951505,26.8665908101028,26.012823288504,27.7907527987901,27.8807499403745,28.2111806685135,26.8891111664819,27.0225791827429,26.9243043079993,26.8888884442942,26.7412331996397,26.8568934058541,25.9981605052279,1571,1571,-1.66644262443028,0.251760695921832,-0.707340964254225,0.944620855872157,0.139608766408993,"False","False","sp|P14618-3|KPYM_HUMAN"
1572,23.1360264062131,22.0147250797986,24.369727925509,24.2407224874277,24.6666023463482,25.0543604173753,23.9446301241226,25.4795160436521,24.4354035914102,26.0333337043313,23.4194021732943,24.7743077530819,24.6240655681501,25.8054875794811,1572,1572,-0.140382200560603,2.18173123673389,1.02067451808664,0.934214565176779,0.0816116414828173,"False","False","WP_059108480.1"
1573,24.6285979458716,25.4063544058682,23.6936823032715,23.5796200122256,22.9029929321986,24.8238833295445,23.8120037314829,22.5382138028194,23.5802176164003,25.9504744693506,21.8814190865432,24.1464663619326,25.1162863276154,25.3523553578095,1573,1573,-1.37098675042536,1.29050056814194,-0.0402430911417149,0.97205215690618,0.950323857172728,"False","False","WP_026657292.1"
1574,24.4718141735572,23.1443123594547,22.8835880264186,24.8697197316224,22.7650944440612,22.4676868868391,23.0494203386677,22.5543874349565,24.1011789487941,24.0377286661616,23.3494545610961,21.5175079246956,24.5567791400147,22.9570309933299,1574,1574,-1.25231807299954,1.08729856112167,-0.0825097559389327,0.971168045679921,0.884494848794646,"False","False","WP_072867272.1"
1575,21.6799821410798,22.7482206993112,21.0615010650216,23.1232319651321,24.7448210088998,23.2388359117032,23.0438485080772,25.9188236437666,25.6264777549891,25.9119970684215,24.0997096980318,22.7150568641437,22.8267726806975,23.9099959636275,1575,1575,0.246450662711333,3.0016614442752,1.62405605349327,0.901785509200112,0.0231670428008187,"False","False","sp|P50257|EF1AS_PORPU"
1582,30.2226745842574,30.437306488353,30.0868675067121,23.912969168225,28.8124131538411,30.0388351731072,30.1660759349529,21.7474751242729,21.3402010935296,22.5617305421713,21.5127983212686,24.6672376622498,22.3866876977168,22.690359101444,1582,1582,-8.46246321279328,-4.90058034914838,-6.68152178097083,0.0111778232939615,1.649087494453e-07,"True","True","WP_073150437.1"
1583,24.5045009117905,24.8879081555699,25.2439449499135,26.2020477640311,24.6509498327835,26.7881232157123,25.6352889054029,24.0141025619184,24.1335194749343,24.8046572367469,23.963854587623,19.640455017346,25.0735657222732,22.4036512895395,1583,1583,-3.4741599566081,-0.491256570484002,-1.98270826354605,0.877938953020272,0.0117390945696158,"False","False","WP_095610382.1"
1588,22.558987704821,23.8406527012873,24.132375544996,22.5661627670418,24.0624982863117,24.2578962282459,23.2840641203043,22.3072322223055,22.8468707068869,23.9550296640136,23.6746323688191,24.2832563970641,23.535304569801,22.4883010844357,1588,1588,-1.25829260309959,0.79771822033327,-0.230287191383159,0.967260727216384,0.64532389510302,"False","False","CK3_07520"
1589,24.2951964976328,24.1693531413512,22.9659670755051,21.0087418249149,26.0908809603315,24.8944677665123,22.9693700081684,23.3943644306502,23.2067514718236,23.1458345280191,21.1262545182204,21.8301499810449,21.9735446301008,23.3017435932981,1589,1589,-2.59740947366976,0.193028296167176,-1.20219058875129,0.93563503643263,0.0873883748291218,"False","False","WP_084234210.1"
1592,20.0919092403464,19.7428603821594,22.1370471034128,17.8665303599727,20.6068642236938,22.7634646545836,20.6647719071864,19.9166958908508,20.1111407656394,19.8912200403704,19.8160273910063,16.7970915284641,19.5722968395016,22.8957882629742,1592,1592,-2.36208153840188,0.969742351959521,-0.696169593221178,0.960799374523694,0.393684674107431,"False","False","sp|P16878|K2C5_XENLA"
1597,22.8877033036335,23.4762499202793,21.6534718329838,22.6042530073731,21.6497280669898,22.7674192946132,20.6491359876934,24.2931064019019,22.3608194955445,23.7818640410988,25.0596997322667,24.1564790770287,23.5191110656436,23.3845051344513,1597,1597,0.431356698451848,2.67367859708225,1.55251764776705,0.86748362859572,0.00908736249998807,"False","False","WP_013781098.1"
1598,19.9447935465828,19.3599018058859,19.9113919878435,23.7336429529418,23.9829036025299,20.1249921318403,20.7590917095203,23.58831627413,22.8572074589042,21.7050206173349,23.0591508421109,20.6323651438845,21.2226551868961,20.4599858591504,1598,1598,-0.795798490542167,2.42665096061833,0.815426235038082,0.957137997384307,0.303671311270786,"False","False","WP_015839055.1"
1608,24.474557935816,20.4519837772302,22.2665066240617,23.0493857705149,23.881799096485,21.6905969629857,22.4830557942862,25.1308502147765,24.0752819708952,25.3070123852954,23.7416314631611,19.4135349646149,22.474797170592,23.7290507100232,1608,1608,-0.883321991405772,2.47597139654256,0.796324702568395,0.958526001726676,0.334469619266635,"False","False","sp|P07954|FUMH_HUMAN"
1609,23.0176926475248,21.9274593373384,23.8937793197269,22.4269687678641,24.5196726620951,23.5688713726013,22.9052250259287,25.1197764437941,23.0531705470063,23.9600174035168,25.0155900034679,20.220185818837,21.1542587734025,24.9844953854558,1609,1609,-1.37351602225105,1.73003752007991,0.178260748914433,0.97013107377656,0.813045512557637,"False","False","WP_078054430.1"
1610,23.7183098207019,21.4236970979332,24.4492155354803,22.7396920369949,23.0732233717135,22.6267196737003,22.5621215180812,23.6484665358162,21.6416390201967,23.9231139971772,23.6003311568153,19.6241903752772,21.9985298314027,23.0629575373724,1610,1610,-1.80727608382297,0.92334734080933,-0.44196437150682,0.964182576858457,0.507223395306913,"False","False","WP_065271652.1"
1611,26.410819505608,23.7600080225793,26.026093064878,26.0177232055179,26.5099908530644,25.7359348952117,24.6303667877548,24.6428180317458,24.6583005704199,23.8268390011348,21.2623518172226,23.2358269713608,25.7265976197027,23.7749504951159,1611,1611,-3.03854750319217,-0.379524447639758,-1.70903597541596,0.885552381085722,0.0143526896449193,"False","False","WP_085757811.1"
163,24.6498187213853,25.3824310839224,24.672784585859,26.0303914536167,21.9300594426254,24.6419860633722,25.0400267024232,22.0939300871112,22.2899918393595,22.9169008575682,22.6517660311962,26.8245729138419,25.5724201343044,26.5631019721728,163,163,-2.19703497976954,1.21565948901236,-0.49068774537859,0.965353901262739,0.555313333152099,"False","False","Reverse_SRS022071.232827-T1-C"
1632,24.4676465921386,21.8796086750701,23.7800524034613,22.0863118385282,21.7543745714661,19.2867923681761,22.0590882777392,21.2106505373632,23.1048273108677,20.6638117154068,20.9923215592828,23.1892795395171,21.3424621127562,22.8600190556335,1632,1632,-1.73272562199674,1.17543908035322,-0.278643270821757,0.968162920737449,0.693571429079624,"False","False","sp|Q58FF6|H90B4_HUMAN"
1643,24.7792331669086,20.0849407076582,22.4635530594973,22.7257398586388,21.5456743571881,20.1423464226833,19.740503819285,24.257087316112,23.621830211958,23.8165958162308,22.7075958924414,22.9267457026208,22.6021832399034,23.1687532091845,1643,1643,0.235174833260597,3.08448230862271,1.65982857094166,0.903679467420361,0.0246262607955054,"False","False","WP_091128602.1"
1652,22.2288697615599,23.9812117079315,21.5507458461284,24.4609627647545,22.9523749411581,23.7997578904471,24.8434974813702,21.5983424280069,23.7025775975107,22.6749684963308,23.6062041234965,21.8682457019911,22.3263425266443,23.1760009861343,1652,1652,-1.8948558306124,0.504930535402395,-0.694962647605003,0.953683820726455,0.241054297569571,"False","False","SRS045645.1431-T1-C"
1666,24.0882408832595,22.4738798677966,25.5056720458248,26.410845071072,26.8708697721442,25.1727112562869,24.9636082994815,27.4010220710311,26.6891034310026,27.0494840092091,27.0303911904955,28.1527434704041,28.0074369880437,25.8961745567085,1666,1666,0.811827962043058,3.39975161539376,2.10578978871841,0.808166233562474,0.00287875955983506,"False","False","WP_016281624.1"
1669,22.3230377128802,25.7504690440283,25.211419432523,24.1663899849083,24.6571093376007,24.8811254927679,24.707280343772,20.8211153155764,22.5163461527806,24.4383666765749,24.110995698801,25.213788765494,22.7165858844645,24.2667490167195,1669,1669,-2.47609984563772,0.300990177617806,-1.08755483400996,0.941527373189032,0.117935769724831,"False","False","SRS058770.81262-T1-C"
167,25.9257606868857,25.9767060097212,24.155286656113,24.7036456143511,25.5368801545767,25.2206693673688,25.0316837892994,24.4668019477422,25.2116965800271,24.6258709556877,23.0684776786453,23.8310950646629,22.8137995848354,22.6432229345218,167,167,-2.49758212909971,-0.328037165812735,-1.41280964745622,0.882684104319467,0.0132850588457591,"False","False","sp|P53621-2|COPA_HUMAN"
1670,22.7221439953179,22.5209099703238,21.6645058782605,23.5224597694148,22.7152435496812,22.2142660495688,23.1704052499349,20.0781573242873,20.9833568868193,18.0456370287984,20.8605596151389,25.5860952495958,24.6344694777219,22.4921346006414,1670,1670,-2.6693224419289,0.99802979064355,-0.835646325642674,0.959291925388062,0.353117124278446,"False","False","WP_008902319.1"
1671,22.2952341999674,22.691628095271,24.7603904263657,23.3873801250345,20.8640614260074,23.338603239813,23.9710487291448,0,0,0,0,0,0,0,1671,1671,-24.1536328405912,-21.9344660855813,-23.0440494630863,7.90597378118128e-15,3.16591408346547e-21,"True","True","SRS011239.37032-T1-C"
1672,20.6683344806784,22.1768253858014,20.6999993753605,23.1705672327831,20.9274235283433,21.4313496691776,23.2292521500665,23.8590680851316,22.2790513970859,23.8833614897502,24.0422504366904,24.9409887972229,23.6408240196247,23.7204464524905,1672,1672,0.852602401586195,3.16518012863818,2.00889126511219,0.7726245718699,0.00169288997908578,"False","False","XP_011113230.1"
1687,23.6430269125526,24.4506411568616,22.652130510511,24.2789028495545,23.1998331712391,20.590437199962,22.6024938604054,21.494778450296,21.4499929211874,22.1392043985009,23.6423517544426,26.3761845883981,24.4717037390072,25.3069941740881,1687,1687,-1.14403506154291,2.13367630863838,0.494820623547735,0.964896265799855,0.535916803554967,"False","False","BACCAP_03073"
1693,21.7214930876812,22.5649511852654,21.4381527404737,21.1128327183218,23.4646609091182,23.3972630846624,21.5233590321684,24.7039999135067,24.2590699805423,25.3921533911431,24.8226276693844,21.4623110473951,22.9156522042714,23.1541918549192,1693,1693,0.33947553243586,2.94260826855587,1.64104190049586,0.889577101441737,0.0160518069227608,"False","False","sp|P25409|ALAT1_RAT"
1696,24.5588068078144,26.0182521023766,25.6203006896148,23.6264865279317,24.5849673162273,24.6586756590606,25.1356566086148,23.4079630894317,22.4900463463673,22.5472035614486,23.1649118356634,23.9589954894955,23.3784386743066,23.2593884139539,1696,1696,-2.70013203630795,-0.727353192541469,-1.71374261442471,0.772614597150217,0.00169265689170404,"False","False","WP_053335258.1"
1698,27.8006419800126,27.0468926448611,26.4830947380756,25.0519988139189,26.1403621215345,27.4175097881879,25.291255694954,24.9781788451249,24.6964292287019,25.7484501830764,25.9172113266787,28.1834801125637,24.3563993779918,24.2967633972598,1698,1698,-2.32659828836344,0.31092877117852,-1.00783475859246,0.942841969279756,0.126573343371501,"False","False","WP_094372202.1"
17,21.0401880317605,21.9140376147737,19.2321562251685,19.5019518341821,22.0601467194088,22.9993440810686,21.7228763063082,21.0013538998745,21.7069457615259,21.1165673342235,19.550391703457,20.4498921982417,22.1057359038241,19.9178877517153,17,17,-1.67088886265828,0.921767074141615,-0.37456089425833,0.965310575924033,0.553442474143002,"False","False","WP_094521796.1"
171,26.6480867802524,22.722089156052,27.9962387960767,26.575993487212,25.5580956668514,24.4862181356985,25.9625500960768,25.8963178742804,25.9983619675893,26.1293200467914,23.6677520468826,23.3550444169266,26.2478267280899,20.4753000159667,171,171,-3.03228363895263,0.695326775611843,-1.16847843167039,0.951195204612945,0.205769894750326,"False","False","WP_002838844.1"
1717,24.676082651338,22.8833920696159,24.4007477383726,25.463700535112,25.4359649134936,23.6937942669032,24.3380555797073,26.8632963908338,26.0572503948726,27.1209273293183,25.7797883500374,24.114820438184,24.6215738065987,22.2557829659879,1717,1717,-0.589476582177351,2.28139141683166,0.845957417327156,0.95317080688885,0.233189933750596,"False","False","WP_055179672.1"
1720,24.6890762964699,23.6275823084085,24.4331760509308,21.2745334233533,21.0596435036297,21.2335155280778,24.9399880925826,22.0894630892281,23.9447424399625,22.5858081781456,18.8630005037412,23.9220136781635,19.9839983756073,22.6440598028643,1720,1720,-2.82086207780688,0.756739467595471,-1.03206130510571,0.953795375843446,0.242808427828064,"False","False","WP_054327105.1"
1723,22.1531601757445,22.835508627685,25.4351716938266,25.3747252034746,25.8136532121037,25.2454056380101,22.8061125742847,25.8771850739671,25.1391011706381,24.2982447512754,25.0005060991567,25.315668296097,24.0939366939198,21.3716734998645,1723,1723,-1.33561597378763,1.74492410515601,0.204654065684192,0.969690057116505,0.784486217312003,"False","False","SRS052697.291808-T1-C"
1727,22.6725451178573,18.1782952608825,20.1916942165498,20.9584656311592,22.2125029160265,21.1864044521099,21.2529910552813,19.7323976654688,20.2757891887897,19.6327023897113,21.0137220399047,20.2833133495179,21.4487454754912,22.0653770168006,1727,1727,-1.63987076250502,1.0110560413101,-0.314407360597464,0.966880158450127,0.626107010104375,"False","False","WP_009266754.1"
1732,25.6525968112455,25.3743447691795,25.782449509216,25.7336250857274,24.5154603132943,25.2904333919347,23.7854200395639,23.8358981292098,24.5750804909893,23.6265544816161,22.4760262587149,25.2362628568115,20.4024781312971,25.1211172901652,1732,1732,-2.94396606647512,-0.159151728198435,-1.55155889733678,0.910258855051743,0.0307523934163023,"False","False","SRS014613.42611-T1-C"
1750,22.3817929690877,23.3365204524301,21.9441029180759,21.6611387411965,22.2723586892676,24.3674136847197,24.0378248328356,24.3136369724398,23.7372671514243,25.0214331947629,22.9388780104268,20.8282666720246,22.983638182067,22.1178760997152,1750,1750,-1.06176611941073,1.61600726091002,0.277120570749648,0.967740881812246,0.670519869515869,"False","False","SRS014235.136189-T1-C"
1751,24.8693479174243,24.9625493900547,25.3540651540344,24.7254661161202,25.2054781998685,25.8461720297517,25.299880365181,26.4896466228779,26.3309331319859,26.3298678341939,26.3859333267026,25.7063224267944,24.6910262826463,25.5411722875781,1751,1751,-0.180498521751526,1.66962501899277,0.744563248620622,0.939978088629456,0.10871004197804,"False","False","SRS063985.19537-T1-C"
1753,24.8993469187207,21.4045771766456,20.9410067582206,24.1855157941435,23.692368926296,21.1014602280958,23.1159775736981,22.2488824794726,22.9169709950463,22.3316408267254,21.901903569908,23.4499244303494,22.9804870483635,21.1661146476868,1753,1753,-1.68620804309487,1.0163996493039,-0.334904196895483,0.966567755237256,0.610814684363835,"False","False","WP_093369861.1"
1761,21.958008529533,21.3449747208828,22.1675339145235,21.4783682248313,22.5241196104355,23.9369415175103,21.1813494383123,21.314401798528,20.8172811446784,21.0945500284752,21.8911514216332,18.0995224652229,22.226632387279,20.7068045731937,1761,1761,-2.4913320085845,0.0796313980077885,-1.20585030528836,0.929087004178655,0.0644826832445679,"False","False","SRS063040.104665-T1-C"
